N,P,K,temperature,humidity,ph,rainfall,label
24.0,67.0,22.0,20.120043,60.0,6.0,104.6252153,kidneybeans
20.0,71.0,24.0,21.14011423,60.0,6.0,141.6056722,kidneybeans
37.0,74.0,20.0,24.92360104,60.0,6.0,62.7089169,kidneybeans
25.0,76.0,24.0,15.33042636,60.0,6.0,135.3315583,kidneybeans
34.0,66.0,20.0,18.81097271,60.0,6.0,125.084915,kidneybeans
20.0,69.0,20.0,23.44260668,60.0,6.0,107.4137246,kidneybeans
37.0,65.0,20.0,22.8352024,60.0,6.0,63.59276673,kidneybeans
20.0,74.0,20.0,24.9035819,60.0,6.0,146.4727237,kidneybeans
20.0,67.0,25.0,23.78709569,60.0,6.0,119.6404412,kidneybeans
37.0,56.0,25.0,22.05592283,60.0,6.0,126.7265372,kidneybeans
20.0,59.0,20.0,18.87492997,60.0,6.0,134.1811718,kidneybeans
20.0,61.0,21.0,18.62328774,60.0,6.0,135.33780330000002,kidneybeans
22.0,80.0,20.0,23.00884744,60.0,6.0,100.118612,kidneybeans
20.0,61.0,20.0,19.33162606,60.0,6.0,68.51253427,kidneybeans
20.0,74.0,21.0,16.24469193,60.0,6.0,66.97053257,kidneybeans
27.0,69.0,22.0,17.91652287,60.0,6.0,69.14681022,kidneybeans
31.0,75.0,20.0,15.46789263,60.0,6.0,88.88796102,kidneybeans
36.0,68.0,20.0,17.06104474,60.0,6.0,81.83420522,kidneybeans
20.0,65.0,20.0,21.32776028,60.0,6.0,109.1013261,kidneybeans
32.0,79.0,20.0,23.90910104,60.0,6.0,81.60211243,kidneybeans
20.0,78.0,22.0,23.89756791,60.0,6.0,112.6616435,kidneybeans
20.0,55.0,22.0,22.98666928,60.0,6.0,143.85849380000005,kidneybeans
20.0,59.0,20.0,21.35135729,60.0,6.0,146.4548645,kidneybeans
29.0,68.0,23.0,24.1638445,60.0,6.0,116.7324324,kidneybeans
32.0,68.0,20.0,24.62835037,60.0,6.0,149.7441028,kidneybeans
20.0,64.0,20.0,21.02213209,60.0,6.0,124.6118471,kidneybeans
20.0,69.0,20.0,17.30844532,60.0,6.0,115.199245,kidneybeans
20.0,67.0,22.0,23.82576704,60.0,6.0,84.64143632,kidneybeans
20.0,69.0,20.0,19.30607278,60.0,6.0,129.3449326,kidneybeans
20.0,73.0,22.0,16.03768615,60.0,6.0,130.3900798,kidneybeans
40.0,78.0,20.0,19.18572809,60.0,6.0,80.15293435,kidneybeans
27.0,72.0,23.0,19.92889503,60.0,6.0,64.02640797,kidneybeans
20.0,67.0,20.0,19.56376468,60.0,6.0,139.2921004,kidneybeans
20.0,56.0,20.0,18.31357543,60.0,6.0,76.14153904,kidneybeans
27.0,65.0,20.0,20.10993761,60.0,6.0,73.36386477,kidneybeans
30.0,63.0,20.0,23.60506572,60.0,6.0,100.5978728,kidneybeans
37.0,70.0,25.0,19.73136909,60.0,6.0,84.06354115,kidneybeans
27.0,63.0,20.0,20.93409877,60.0,6.0,133.1914419,kidneybeans
22.0,60.0,24.0,18.78226261,60.0,6.0,104.2570723,kidneybeans
20.0,72.0,24.0,35.0,60.0,6.03160778,100.0,pigeonpeas
40.0,59.0,23.0,35.0,62.73178224,6.0,100.0,pigeonpeas
33.0,73.0,23.0,29.23540524,60.0,6.0,100.0,pigeonpeas
27.0,57.0,24.0,27.33534897,60.0,6.09186275,100.0,pigeonpeas
20.0,75.0,20.0,21.0643684,60.0,6.0,100.0,pigeonpeas
30.0,75.0,25.0,30.33276599,60.0,6.446091759,100.0,pigeonpeas
40.0,70.0,20.0,31.80130272,60.0,6.0,100.0,pigeonpeas
38.0,55.0,20.0,33.18184225,60.0,6.0,100.0,pigeonpeas
35.0,58.0,20.0,29.38538562,63.47742011,6.0,90.05422663,pigeonpeas
38.0,61.0,21.0,30.27374995,67.38680755,6.0,100.0,pigeonpeas
33.0,58.0,24.0,35.0,68.75810535,6.0,100.0,pigeonpeas
20.0,56.0,20.0,33.80020039,60.0,7.445444882999999,100.0,pigeonpeas
31.0,72.0,20.0,28.69180475,60.0,6.0,96.36222901,pigeonpeas
20.0,75.0,20.0,31.24021696,60.0,7.3393209289999986,100.0,pigeonpeas
27.0,72.0,20.0,28.98039357,60.0,6.347929353,100.0,pigeonpeas
40.0,62.0,20.0,27.32198928,60.0,6.0,96.51524028,pigeonpeas
20.0,58.0,20.0,21.47607807,60.0,6.0,100.0,pigeonpeas
20.0,68.0,20.0,20.0,60.0,6.0,100.0,pigeonpeas
26.0,67.0,24.0,35.0,60.0,6.0,100.0,pigeonpeas
20.0,70.0,20.0,24.80467592,60.0,6.0,100.0,pigeonpeas
24.0,63.0,20.0,20.0,60.0,6.0,100.0,pigeonpeas
20.0,75.0,25.0,28.88302142,60.0,6.0,100.0,pigeonpeas
20.0,55.0,20.0,20.0,60.0,6.413543781,100.0,pigeonpeas
28.0,75.0,21.0,24.7741949,60.0,6.007508163,100.0,pigeonpeas
20.0,71.0,24.0,20.0,60.0,6.0,100.0,pigeonpeas
24.0,70.0,21.0,20.0,60.0,6.0,100.0,pigeonpeas
38.0,72.0,21.0,28.23416057,60.0,6.0,100.0,pigeonpeas
20.0,66.0,21.0,30.11812084,60.0,6.0,100.0,pigeonpeas
34.0,56.0,20.0,33.4126864,60.0,6.0,100.0,pigeonpeas
20.0,75.0,20.0,24.18553163,60.0,6.6695294160000005,100.0,pigeonpeas
20.0,69.0,20.0,26.88630675,60.0,6.0,94.46748008,pigeonpeas
26.0,73.0,21.0,31.33170829,60.0,6.0,100.0,pigeonpeas
27.0,61.0,20.0,33.30711818,67.07780816,6.0,100.0,pigeonpeas
27.0,71.0,23.0,23.45379018,60.0,7.10959773,100.0,pigeonpeas
36.0,61.0,21.0,34.53823889,60.0,6.0,100.0,pigeonpeas
20.0,73.0,20.0,20.0,60.0,6.0,100.0,pigeonpeas
26.0,72.0,22.0,28.76794904,60.0,6.0,91.72084869,pigeonpeas
20.0,64.0,20.0,30.97758716,60.0,7.161797643,100.0,pigeonpeas
20.0,74.0,20.0,20.0,60.0,6.624966131,93.12330644,pigeonpeas
39.0,60.0,20.0,35.0,60.0,6.0,100.0,pigeonpeas
20.0,66.0,20.0,34.93174223,60.0,6.3458060110000005,100.0,pigeonpeas
20.0,59.0,20.0,29.50523036,60.0,6.216814453,100.0,pigeonpeas
20.0,67.0,20.0,34.51934775,60.0,6.0,100.0,pigeonpeas
20.0,75.0,20.0,28.43430726,60.0,6.012719118,100.0,pigeonpeas
20.0,73.0,20.0,20.0,60.0,6.0,100.0,pigeonpeas
23.0,75.0,25.0,31.07508973,60.0,7.077170002000001,91.31256412,pigeonpeas
32.0,70.0,20.0,20.89342749,60.0,6.208843215,100.0,pigeonpeas
28.0,59.0,22.0,30.90607799,60.0,7.05181629,100.0,pigeonpeas
20.0,62.0,23.0,27.9348279,66.45457122,6.0,100.0,pigeonpeas
36.0,67.0,25.0,35.0,60.0,6.418062652000001,100.0,pigeonpeas
20.0,66.0,23.0,20.0,60.0,6.0,100.0,pigeonpeas
24.0,73.0,20.0,20.0,60.0,6.0,100.0,pigeonpeas
20.0,67.0,20.0,31.2192752,60.0,6.0,100.0,pigeonpeas
20.0,55.0,20.0,33.50876355,60.0,7.322097972000001,100.0,pigeonpeas
20.0,56.0,24.0,24.80710166,60.0,6.0,100.0,pigeonpeas
37.0,75.0,20.0,35.0,60.0,6.0,100.0,pigeonpeas
20.0,73.0,20.0,30.50420876,60.0,6.0,100.0,pigeonpeas
20.0,63.0,23.0,26.01630259,60.0,6.0,100.0,pigeonpeas
20.0,75.0,22.0,31.48469278,60.0,6.574209678,100.0,pigeonpeas
25.0,64.0,20.0,33.15122581,60.0,6.0,100.0,pigeonpeas
34.0,75.0,24.0,23.50222822,60.0,6.0,100.0,pigeonpeas
20.0,75.0,23.0,34.87248659,60.0,6.0,100.0,pigeonpeas
35.0,75.0,25.0,28.09269012,60.0,6.0,100.0,pigeonpeas
20.0,75.0,24.0,24.54757829,60.0,6.436160044,100.0,pigeonpeas
36.0,75.0,21.0,33.64769646,60.0,7.066087261,100.0,pigeonpeas
20.0,75.0,20.0,20.5591255,60.54880693,6.655918077999999,100.0,pigeonpeas
29.0,75.0,25.0,20.0,60.0,6.0,100.0,pigeonpeas
30.0,60.0,21.0,28.87667593,62.4901206,6.0,100.0,pigeonpeas
20.0,74.0,20.0,35.0,60.0,6.0,100.0,pigeonpeas
20.0,57.0,23.0,23.6734328,60.0,7.342409555,100.0,pigeonpeas
20.0,60.0,20.0,25.74679443,60.0,6.0,100.0,pigeonpeas
20.0,75.0,20.0,31.08564994,66.68832981,6.242052013,100.0,pigeonpeas
20.0,68.0,20.0,20.0,61.33186249,6.0,100.0,pigeonpeas
37.0,73.0,21.0,29.50304807,63.46513414,6.0,100.0,pigeonpeas
20.0,59.0,24.0,20.43517772,60.0,6.0,100.0,pigeonpeas
20.0,72.0,20.0,35.0,60.0,7.313517308,100.0,pigeonpeas
31.0,56.0,23.0,31.46846241,60.0,6.0,100.0,pigeonpeas
20.0,70.0,21.0,35.0,60.0,6.0,100.0,pigeonpeas
21.0,74.0,20.0,29.49096726,67.10604388,6.471862118,100.0,pigeonpeas
20.0,67.0,20.0,30.5753044,60.0,6.0,100.0,pigeonpeas
27.0,74.0,20.0,24.69487673,60.0,6.0,91.95792434,pigeonpeas
29.0,72.0,24.0,23.17409556,60.0,6.962386495,100.0,pigeonpeas
20.0,68.0,20.0,20.0,60.0,6.12166671,100.0,pigeonpeas
39.0,57.0,20.0,29.32379604,60.0,6.421748487,100.0,pigeonpeas
22.0,62.0,20.0,34.6455408,60.0,6.0,100.0,pigeonpeas
20.0,55.0,23.0,21.9989826,60.0,6.98571967,100.0,pigeonpeas
39.0,75.0,21.0,22.99774444,60.24218572,6.0,100.0,pigeonpeas
20.0,75.0,20.0,30.55992394,60.0,6.979540061,100.0,pigeonpeas
27.0,71.0,24.0,31.46417866,60.0,7.064973419,100.0,pigeonpeas
26.0,64.0,22.0,25.95058595,60.0,6.0,100.0,pigeonpeas
23.0,55.0,20.0,21.01142393,69.69141302,6.0,100.0,pigeonpeas
20.0,69.0,20.0,20.0,60.0,6.0,100.0,pigeonpeas
20.0,67.0,20.0,20.0,60.0,6.0,100.0,pigeonpeas
20.0,74.0,20.0,22.47253208,62.56532471,6.0,96.74706956,pigeonpeas
20.0,64.0,20.0,35.0,60.0,6.07938452,100.0,pigeonpeas
35.0,71.0,20.0,29.89286629,66.35375127,6.931924962999999,100.0,pigeonpeas
20.0,72.0,22.0,29.37735586,60.0,6.842744374,100.0,pigeonpeas
20.0,60.0,22.0,29.65052947,60.0,6.876572502999999,100.0,pigeonpeas
20.0,71.0,20.0,20.0,66.34777265,6.151029296,100.0,pigeonpeas
33.0,61.0,24.0,20.04611791,60.0,6.0,100.0,pigeonpeas
20.0,49.0,20.0,27.91095209,60.0,6.0,32.67891866,mothbeans
22.0,59.0,23.0,27.32220619,51.27868781,6.0,36.5037914,mothbeans
36.0,58.0,25.0,28.66024187,59.3189118,7.0,36.92629678,mothbeans
20.0,43.0,20.0,29.02955344,60.0,7.0,50.0,mothbeans
29.0,54.0,20.0,27.78031515,54.65030015,7.0,32.05025323,mothbeans
32.0,43.0,22.0,31.99928579,54.1077461,6.0,50.0,mothbeans
20.0,55.0,20.0,27.33580911,55.27755933,7.0,50.0,mothbeans
20.0,40.0,20.0,28.92952635,53.57014709,7.0,50.0,mothbeans
25.0,57.0,24.0,27.65472156,58.59986279,6.974978386,36.94255012,mothbeans
20.0,53.0,24.0,28.52396666,55.77264351,7.0,50.0,mothbeans
40.0,49.0,20.0,31.02215872,50.0,6.68727523,50.0,mothbeans
38.0,56.0,25.0,25.74095321,50.0,7.0,50.0,mothbeans
27.0,43.0,23.0,31.70447482,56.85420099,6.0,44.94317432,mothbeans
24.0,40.0,22.0,25.0,58.51663927,7.0,34.96933295,mothbeans
23.0,45.0,21.0,31.46511256,51.79939437,7.0,50.0,mothbeans
29.0,57.0,20.0,25.60973447,50.7330069,6.0,50.0,mothbeans
31.0,40.0,23.0,30.30260453,50.0,7.0,50.0,mothbeans
20.0,55.0,25.0,28.17489437,50.0,6.0,45.78172762,mothbeans
20.0,45.0,22.0,25.50634557,50.0,7.0,50.0,mothbeans
20.0,58.0,25.0,31.12896766,50.0,6.455592696,32.76742894,mothbeans
20.0,44.0,20.0,26.34043268,55.59160391,7.0,35.1051197,mothbeans
22.0,49.0,22.0,28.23494706,60.0,6.0,50.0,mothbeans
20.0,51.0,20.0,27.04453473,50.0,6.0,48.25207759,mothbeans
28.0,48.0,20.0,25.16125354,55.25435777,7.0,40.89732789,mothbeans
26.0,50.0,20.0,27.3179125,51.66921088,6.005242945,32.55919573,mothbeans
36.0,56.0,20.0,25.4123765,50.0,7.0,31.87416982,mothbeans
20.0,60.0,20.0,31.21629982,50.0,6.0,50.0,mothbeans
24.0,40.0,21.0,30.573999,58.22686794,6.0,50.0,mothbeans
22.0,43.0,24.0,25.42517036,53.22082660000001,6.0,46.19374559,mothbeans
36.0,43.0,24.0,27.09400578,50.0,6.0,41.53749535,mothbeans
22.0,44.0,24.0,25.0,56.32938343,6.030447288,50.0,mothbeans
20.0,43.0,22.0,30.06142622,50.0,6.0,41.0550915,mothbeans
20.0,45.0,20.0,28.09568993,60.0,6.0,33.84110759,mothbeans
20.0,56.0,23.0,26.33908791,50.0,6.0,50.0,mothbeans
36.0,57.0,20.0,28.61409059,57.14218792,7.0,50.0,mothbeans
20.0,45.0,20.0,28.70012137,50.0,6.0,44.11622138,mothbeans
20.0,40.0,22.0,25.0,59.79236306,7.0,42.24783476,mothbeans
20.0,57.0,20.0,28.50677929,50.0,6.0,50.0,mothbeans
20.0,47.0,20.0,25.97948991,60.0,6.0,50.0,mothbeans
20.0,49.0,20.0,30.88482722,50.0,7.0,50.0,mothbeans
25.0,51.0,24.0,25.5042419,60.0,7.0,50.0,mothbeans
36.0,44.0,21.0,25.12528913,51.33189406,6.0,38.48678973,mothbeans
21.0,40.0,20.0,27.10508014,60.0,6.0,50.0,mothbeans
37.0,57.0,20.0,31.1006247,50.0,7.0,50.0,mothbeans
32.0,48.0,20.0,26.45707778,56.40226277,6.0,50.0,mothbeans
29.0,44.0,20.0,30.04132304,60.0,7.0,31.83192392,mothbeans
25.0,51.0,20.0,27.77799528,54.82130787,7.0,50.0,mothbeans
20.0,44.0,24.0,30.99256944,50.0,7.0,50.0,mothbeans
23.0,40.0,20.0,26.4908332,50.0,6.0,36.99362831,mothbeans
20.0,60.0,23.0,31.96987867,57.17377029,6.2760043360000015,50.0,mothbeans
20.0,58.0,21.0,25.36140526,50.0,7.0,50.0,mothbeans
22.0,42.0,22.0,25.54249137,56.96640758,7.0,48.46797044,mothbeans
20.0,40.0,21.0,28.99319096,60.0,7.0,50.0,mothbeans
39.0,40.0,22.0,29.34317422,60.0,7.0,34.03335472,mothbeans
32.0,41.0,20.0,28.63618921,60.0,7.0,50.0,mothbeans
30.0,41.0,20.0,25.0,50.0,6.0,50.0,mothbeans
20.0,40.0,22.0,25.44689075,58.55363573,6.16496284,50.0,mothbeans
20.0,46.0,20.0,31.01274943,60.0,6.0,50.0,mothbeans
21.0,40.0,20.0,27.06179658,52.3003173,7.0,50.0,mothbeans
35.0,57.0,25.0,27.0956288,50.0,7.0,50.0,mothbeans
22.0,55.0,24.0,28.56800579,57.30636014,7.0,50.0,mothbeans
35.0,51.0,20.0,28.79929247,50.0,6.0,40.85534718,mothbeans
20.0,56.0,20.0,27.94293692,50.0,6.0,50.0,mothbeans
28.0,57.0,20.0,30.47757686,60.0,7.0,50.0,mothbeans
22.0,40.0,20.0,30.58139475,50.77148138,7.0,50.0,mothbeans
20.0,41.0,20.0,26.85911286,50.0,6.0,44.13827124,mothbeans
38.0,40.0,20.0,26.31051759,60.0,6.294130312999999,35.73403813,mothbeans
23.0,40.0,24.0,28.77833449,50.0,7.0,33.95825723,mothbeans
25.0,40.0,20.0,28.90245417,50.0,7.0,50.0,mothbeans
40.0,45.0,20.0,29.37687468,57.69622912,6.878498176,38.34303462,mothbeans
23.0,58.0,20.0,25.0,58.25204566,6.0,50.0,mothbeans
20.0,56.0,23.0,26.65333029,59.79023382,7.0,36.91852635,mothbeans
20.0,56.0,20.0,28.19912143,53.50567601,7.0,50.0,mothbeans
26.0,51.0,25.0,28.76488954,52.62741529,7.0,50.0,mothbeans
39.0,42.0,20.0,29.3499706,60.0,7.0,40.82840673,mothbeans
27.0,59.0,20.0,28.00937423,52.60950014,6.0,36.01203025,mothbeans
24.0,45.0,20.0,26.85851927,50.0,6.0,34.7426459,mothbeans
20.0,40.0,20.0,31.2123945,50.0,7.0,50.0,mothbeans
20.0,45.0,23.0,25.0,60.0,7.0,46.0203959,mothbeans
26.0,52.0,23.0,29.98835437,50.0,6.0,50.0,mothbeans
20.0,45.0,20.0,29.93964907,54.61813464,6.0,45.43669946,mothbeans
34.0,54.0,24.0,31.2119298,50.0,6.0,50.0,mothbeans
20.0,51.0,25.0,26.80474415,50.0,6.0,43.87801983,mothbeans
29.0,41.0,21.0,31.49398069,60.0,7.0,50.0,mothbeans
20.0,50.0,22.0,30.99694676,50.0,7.0,38.31597852,mothbeans
20.0,40.0,23.0,29.61253065,60.0,6.0,50.0,mothbeans
20.0,54.0,20.0,29.97604322,57.03184356,7.0,44.86052932,mothbeans
35.0,55.0,22.0,30.88883074,52.62696801,7.0,50.0,mothbeans
20.0,59.0,25.0,30.39321309,60.0,7.0,35.37493212,mothbeans
40.0,45.0,20.0,30.43683729,55.20522037,6.0,30.92014047,mothbeans
35.0,40.0,20.0,25.32688786,60.0,7.0,32.71129281,mothbeans
20.0,58.0,20.0,30.53684308,59.96664731,6.0,33.48919022,mothbeans
40.0,55.0,20.0,30.38257873,50.0,7.0,47.95406479,mothbeans
20.0,40.0,23.0,25.0,53.76623369,7.0,35.03404425,mothbeans
35.0,52.0,20.0,28.69841277,60.0,7.0,50.0,mothbeans
20.0,59.0,22.0,29.33743412,50.0,7.0,42.44054315,mothbeans
22.0,51.0,20.0,27.96583691,60.0,7.0,50.0,mothbeans
33.0,47.0,20.0,25.0,50.0,7.0,50.0,mothbeans
20.0,51.0,20.0,25.87682261,50.0,6.0,38.53254678,mothbeans
20.0,51.0,21.0,31.01963639,50.0,6.0,32.81296548,mothbeans
20.0,55.0,20.0,27.43329405,70.0,7.18530147,70.0,mungbean
20.0,54.0,20.0,28.3340432,70.0,7.034214276,70.0,mungbean
36.0,55.0,20.0,27.01470397,70.0,6.635968697999999,70.0,mungbean
20.0,56.0,16.0,28.17432665,70.0,6.828187498999998,70.0,mungbean
22.0,56.0,17.0,29.87888063,70.0,6.89077995,70.0,mungbean
20.0,57.0,24.0,29.89232778,70.0,7.165121108999998,70.0,mungbean
34.0,59.0,23.0,28.56212158,70.0,6.935804256,70.0,mungbean
31.0,51.0,25.0,27.53592929,70.0,7.196774236,70.0,mungbean
20.0,49.0,18.0,29.68361658,70.0,6.990095452,70.0,mungbean
21.0,40.0,20.0,28.14448546,70.0,7.064782137999999,70.0,mungbean
28.0,40.0,22.0,29.53037621,70.0,7.156563094,70.0,mungbean
20.0,52.0,17.0,27.88352946,70.0,6.364967184,70.0,mungbean
24.0,42.0,23.0,28.22471276,70.0,6.428054409,70.0,mungbean
28.0,46.0,16.0,29.008124,70.0,6.664187809,70.0,mungbean
21.0,40.0,21.0,29.75538903,70.0,6.637677489,70.0,mungbean
34.0,60.0,25.0,29.78416743,70.0,6.79385576,70.0,mungbean
20.0,53.0,22.0,27.8640132,70.0,6.852884642999999,70.0,mungbean
31.0,58.0,15.0,27.11026483,70.0,7.121571293,70.0,mungbean
20.0,40.0,24.0,27.11030369,70.0,6.883308033,70.0,mungbean
24.0,53.0,17.0,28.95451232,70.0,6.421271178,70.0,mungbean
20.0,47.0,20.0,29.21780035,70.0,6.54450214,70.0,mungbean
31.0,53.0,16.0,28.7420098,70.0,6.452006451,70.0,mungbean
28.0,45.0,23.0,29.65021184,70.0,6.489259136,70.0,mungbean
31.0,40.0,21.0,27.23924995,70.0,6.713410626,70.0,mungbean
33.0,60.0,15.0,28.95172351,70.0,6.510840928,70.0,mungbean
34.0,45.0,21.0,28.18837136,70.0,6.2873801170000005,70.0,mungbean
20.0,57.0,25.0,28.30041493,70.0,6.86308576,70.0,mungbean
33.0,57.0,17.0,27.89636126,70.0,6.78415271,70.0,mungbean
32.0,57.0,22.0,28.6899851,70.0,6.769415887999999,70.0,mungbean
23.0,59.0,25.0,27.826262300000003,70.0,6.320768488,70.0,mungbean
35.0,41.0,18.0,28.70562673,70.0,6.705008503999999,70.0,mungbean
20.0,48.0,24.0,28.6362812,70.0,6.790736339,70.0,mungbean
29.0,40.0,25.0,28.28511547,70.0,7.130278657000001,70.0,mungbean
20.0,40.0,22.0,27.60887393,70.0,7.012740397000001,70.0,mungbean
20.0,59.0,22.0,28.60901145,70.0,7.1556850160000005,70.0,mungbean
20.0,48.0,21.0,29.24598976,70.0,6.991242362,70.0,mungbean
20.0,50.0,21.0,28.62911222,70.0,6.218923893,70.0,mungbean
20.0,40.0,15.0,29.57329479,70.0,7.199495367999999,70.0,mungbean
36.0,43.0,22.0,27.82684262,70.0,6.3898821660000005,70.0,mungbean
20.0,57.0,15.0,29.8757015,70.0,6.623438282,70.0,mungbean
20.0,60.0,23.0,27.33684386,70.0,7.033012777000001,70.0,mungbean
20.0,59.0,15.0,29.83040388,70.0,6.32400451,70.0,mungbean
20.0,60.0,25.0,28.2753171,70.0,6.397636709,70.0,mungbean
20.0,47.0,15.0,29.86860065,70.0,6.401455706,70.0,mungbean
20.0,45.0,22.0,29.5888162,70.0,6.904587016,70.0,mungbean
20.0,40.0,15.0,28.07219563,70.0,6.478557136,70.0,mungbean
27.0,40.0,24.0,27.84026517,70.0,7.063022095,70.0,mungbean
35.0,48.0,15.0,27.10818093,70.0,6.981758362000001,70.0,mungbean
20.0,59.0,25.0,27.68515114,70.0,6.227134139,70.0,mungbean
20.0,48.0,24.0,29.34594634,70.0,6.232836962,70.0,mungbean
36.0,43.0,21.0,28.36319404,70.0,7.140437859,70.0,mungbean
20.0,46.0,24.0,27.65280218,70.0,6.459252023,70.0,mungbean
34.0,47.0,19.0,27.31372793,70.0,6.568795403999999,70.0,mungbean
21.0,44.0,18.0,27.06909959,70.0,7.12851089,70.0,mungbean
20.0,58.0,20.0,28.06642822,70.0,6.42937879,70.0,mungbean
25.0,40.0,21.0,27.73329078,70.0,6.248900919,70.0,mungbean
20.0,40.0,18.0,27.53632932,70.0,6.619891497999999,70.0,mungbean
20.0,48.0,20.0,29.66461594,70.0,6.377568542000001,70.0,mungbean
37.0,49.0,25.0,29.914544300000006,70.0,6.415459592,70.0,mungbean
36.0,40.0,15.0,28.36363858,70.0,6.3206620120000006,70.0,mungbean
40.0,58.0,15.0,29.46416042,70.0,6.978400282000001,70.0,mungbean
30.0,44.0,16.0,29.73013036,70.0,6.442335592999999,70.0,mungbean
20.0,59.0,23.0,27.46852989,70.0,7.184398832,70.0,mungbean
20.0,48.0,22.0,27.77076285,70.0,6.402926221,70.0,mungbean
20.0,41.0,17.0,29.12939524,70.0,7.085982325,70.0,mungbean
35.0,52.0,19.0,27.10606808,70.0,6.698574085,70.0,mungbean
31.0,48.0,17.0,28.88078945,70.0,6.594739424,70.0,mungbean
20.0,41.0,20.0,28.14720892,70.0,6.647965508,70.0,mungbean
30.0,40.0,25.0,29.89129144,70.0,7.120032489,70.0,mungbean
20.0,40.0,20.0,27.41503453,70.0,6.91380932,70.0,mungbean
20.0,41.0,20.0,29.27308605,70.0,7.073048264,70.0,mungbean
37.0,50.0,23.0,29.65296893,70.0,6.5304707,70.0,mungbean
34.0,40.0,21.0,28.44524991,70.0,6.684381357,70.0,mungbean
20.0,40.0,15.0,27.96235681,70.0,6.581351374,70.0,mungbean
23.0,40.0,22.0,29.25649321,70.0,6.86483915,70.0,mungbean
20.0,45.0,21.0,28.36291385,70.0,6.487124217000001,70.0,mungbean
22.0,40.0,20.0,27.62749466,70.0,6.605733067999999,70.0,mungbean
40.0,51.0,17.0,28.66086349,70.0,6.860602782000001,70.0,mungbean
27.0,56.0,20.0,29.2114218,70.0,6.41874299,70.0,mungbean
31.0,40.0,22.0,29.40889385,70.0,6.365513634,70.0,mungbean
38.0,40.0,21.0,28.02952623,70.0,6.5563729660000005,70.0,mungbean
20.0,40.0,17.0,28.08657178,70.0,6.760694227999999,70.0,mungbean
20.0,47.0,18.0,29.16174608,70.0,6.715276662999999,70.0,mungbean
24.0,44.0,17.0,29.8596912,70.0,6.666380512000001,70.0,mungbean
25.0,59.0,19.0,29.06631494,70.0,6.626629798,70.0,mungbean
32.0,56.0,21.0,27.38538997,70.0,6.702772465,70.0,mungbean
20.0,45.0,18.0,27.93034941,70.0,7.011030515,70.0,mungbean
20.0,40.0,17.0,29.2808618,70.0,6.890156495,70.0,mungbean
39.0,40.0,15.0,28.9973145,70.0,6.821747052,70.0,mungbean
33.0,40.0,19.0,27.92678579,70.0,7.183189922,70.0,mungbean
26.0,54.0,17.0,28.5474135,70.0,6.27258822,70.0,mungbean
21.0,51.0,15.0,29.36488409,70.0,6.679127482,70.0,mungbean
22.0,54.0,20.0,28.56149805,70.0,6.689825155,70.0,mungbean
29.0,45.0,16.0,28.43683487,70.0,6.583381939,70.0,mungbean
20.0,40.0,21.0,28.79728147,70.0,6.725551062,70.0,mungbean
20.0,40.0,22.0,28.7275267,70.0,7.069747813999999,70.0,mungbean
20.0,44.0,19.0,27.95639663,70.0,6.921993877999999,70.0,mungbean
20.0,45.0,17.0,28.17458662,70.0,6.770955317,70.0,mungbean
23.0,45.0,23.0,28.77653519,70.0,6.983130466,70.0,mungbean
25.0,48.0,21.0,28.438097,70.0,6.267684328,70.0,mungbean
40.0,60.0,20.0,29.48439992,63.19915325,7.454532137,71.89090748,blackgram
25.0,60.0,21.0,26.73433965,68.13999721,7.040056094,67.15096376,blackgram
40.0,60.0,22.0,26.27274407,62.28814857,7.418650668,70.23207557,blackgram
40.0,60.0,25.0,34.03679184,67.21113844,6.501869314,73.23573601,blackgram
40.0,58.0,20.0,28.03644051,65.06601664,6.814410927999999,72.49507741,blackgram
40.0,55.0,20.0,28.81460716,65.33538112,7.5,62.26242533,blackgram
35.0,60.0,21.0,34.03619494,64.28791388,7.5,66.85510868,blackgram
30.0,60.0,20.0,33.8642935,61.57072498,6.573531614,68.02199825,blackgram
27.0,60.0,21.0,32.84213012,68.68401492,7.5,73.67166182,blackgram
40.0,60.0,20.0,27.10053268,63.36085585,6.5408208,73.84949872,blackgram
39.0,60.0,24.0,25.65842532,61.18235808,7.22405917,69.28607828,blackgram
40.0,60.0,25.0,32.34744009,66.61452812,7.5,64.55882254,blackgram
40.0,60.0,20.0,29.58949031,68.32176769,6.928898659,67.53021213,blackgram
40.0,60.0,22.0,30.91219459,68.79427388,7.5,66.63830637,blackgram
40.0,56.0,20.0,28.12787838,64.2097765,6.706505915,70.86340755,blackgram
36.0,60.0,20.0,30.08545364,69.34811988,6.668238556,67.1367443,blackgram
40.0,55.0,20.0,31.74379487,62.51007687,7.332375138,68.97097538,blackgram
40.0,58.0,23.0,27.81326852,62.50460464,7.5,69.75555541,blackgram
30.0,60.0,25.0,32.88733849,64.59457409,7.5,71.50569456,blackgram
20.0,60.0,20.0,29.36358721,64.98742947,7.366542647,61.91208707,blackgram
40.0,60.0,20.0,27.82592799,67.58618829999999,6.919243702,74.01229707,blackgram
25.0,60.0,24.0,28.49538735,60.44848407,7.187721817999999,74.91559514,blackgram
40.0,60.0,20.0,27.74274761,68.53997144,7.0758864720000005,71.78615328,blackgram
40.0,60.0,20.0,30.41588462,67.66323804,6.74441168,63.02473185,blackgram
